Vf,theta,F,tip_deflection,max_stress
0.6556,60.0,4000.0,0.0006880093297676524,4588878.022616527
0.6556,60.0,4500.0,0.000774010495988607,5162487.775443581
0.6556,60.0,5000.0,0.0008600116622095664,5736097.528270655
0.6556,70.0,500.0,8.770606155315524e-05,528451.5321313875
0.6556,70.0,1000.0,0.00017541212310631047,1056903.064262775
0.6556,70.0,1500.0,0.0002631181846594659,1585354.5963941598
0.6556,70.0,2000.0,0.00035082424621262094,2113806.12852555
0.6556,70.0,2500.0,0.00043853030776577604,2642257.660656933
0.6556,70.0,3000.0,0.0005262363693189318,3170709.1927883197
0.6556,70.0,3500.0,0.0006139424308720843,3699160.7249197043
0.6556,70.0,4000.0,0.0007016484924252419,4227612.2570511
0.6556,70.0,4500.0,0.0007893545539784002,4756063.78918248
0.6556,70.0,5000.0,0.0008770606155315521,5284515.321313866
0.6556,80.0,500.0,8.688390137571519e-05,561665.5637379881
0.6556,80.0,1000.0,0.00017376780275143037,1123331.1274759762
0.6556,80.0,1500.0,0.0002606517041271462,1684996.6912139626
0.6556,80.0,2000.0,0.00034753560550286074,2246662.2549519525
0.6556,80.0,2500.0,0.0004344195068785795,2808327.818689943
0.6556,80.0,3000.0,0.0005213034082542924,3369993.3824279252
0.6556,80.0,3500.0,0.0006081873096300087,3931658.946165916
0.6556,80.0,4000.0,0.0006950712110057215,4493324.509903905
0.6556,80.0,4500.0,0.0007819551123814428,5054990.0736419
0.6556,80.0,5000.0,0.000868839013757159,5616655.637379886
0.6556,90.0,500.0,8.613992977263056e-05,564056.744073547
0.6556,90.0,1000.0,0.00017227985954526112,1128113.488147094
0.6556,90.0,1500.0,0.00025841978931789335,1692170.2322206409
0.6556,90.0,2000.0,0.00034455971909052224,2256226.976294188
0.6556,90.0,2500.0,0.0004306996488631548,2820283.7203677376
0.6556,90.0,3000.0,0.0005168395786357867,3384340.4644412817
0.6556,90.0,3500.0,0.0006029795084084179,3948397.208514831
0.6556,90.0,4000.0,0.0006891194381810445,4512453.952588376
0.6556,90.0,4500.0,0.0007752593679536784,5076510.69666193
0.6556,90.0,5000.0,0.0008613992977263096,5640567.440735475
0.7,0.0,500.0,1.845971190534503e-05,690391.7899760626
0.7,0.0,1000.0,3.691942381069006e-05,1380783.5799521252
0.7,0.0,1500.0,5.537913571603523e-05,2071175.3699281898
0.7,0.0,2000.0,7.383884762138011e-05,2761567.1599042504
0.7,0.0,2500.0,9.229855952672523e-05,3451958.949880317
0.7,0.0,3000.0,0.00011075827143207046,4142350.7398563796
0.7,0.0,3500.0,0.00012921798333741534,4832742.52983244
0.7,0.0,4000.0,0.00014767769524276023,5523134.319808501
0.7,0.0,4500.0,0.00016613740714810536,6213526.109784574
0.7,0.0,5000.0,0.00018459711905345047,6903917.899760634
0.7,10.0,500.0,2.1843593773157305e-05,726681.6227509379
0.7,10.0,1000.0,4.368718754631461e-05,1453363.2455018759
0.7,10.0,1500.0,6.5530781319472e-05,2180044.868252816
0.7,10.0,2000.0,8.737437509262922e-05,2906726.4910037518
0.7,10.0,2500.0,0.00010921796886578635,3633408.113754689
0.7,10.0,3000.0,0.000131061562638944,4360089.736505632
0.7,10.0,3500.0,0.00015290515641210102,5086771.3592565665
0.7,10.0,4000.0,0.00017474875018525844,5813452.9820075035
0.7,10.0,4500.0,0.00019659234395841561,6540134.604758445
0.7,10.0,5000.0,0.0002184359377315727,7266816.227509378
0.7,20.0,500.0,3.1603753251199515e-05,735256.1625979898
0.7,20.0,1000.0,6.320750650239903e-05,1470512.3251959796
0.7,20.0,1500.0,9.48112597535986e-05,2205768.48779397
0.7,20.0,2000.0,0.00012641501300479806,2941024.650391959
0.7,20.0,2500.0,0.00015801876625599738,3676280.8129899483
0.7,20.0,3000.0,0.0001896225195071972,4411536.97558794
0.7,20.0,3500.0,0.00022122627275839634,5146793.138185928
0.7,20.0,4000.0,0.0002528300260095961,5882049.300783918
0.7,20.0,4500.0,0.00028443377926079533,6617305.463381909
0.7,20.0,5000.0,0.00031603753251199476,7352561.625979897
0.7,30.0,500.0,4.559780325752681e-05,675942.7798222649
0.7,30.0,1000.0,9.119560651505362e-05,1351885.5596445298
0.7,30.0,1500.0,0.00013679340977258047,2027828.339466794
0.7,30.0,2000.0,0.00018239121303010724,2703771.1192890597
0.7,30.0,2500.0,0.00022798901628763352,3379713.8991113184
0.7,30.0,3000.0,0.00027358681954516093,4055656.678933588
0.7,30.0,3500.0,0.00031918462280268754,4731599.458755855
0.7,30.0,4000.0,0.00036478242606021447,5407542.238578119
0.7,30.0,4500.0,0.00041038022931774135,6083485.0184003785
0.7,30.0,5000.0,0.00045597803257526703,6759427.798222637
0.7,40.0,500.0,5.984018152812464e-05,557607.3188733693
0.7,40.0,1000.0,0.00011968036305624928,1115214.6377467385
0.7,40.0,1500.0,0.00017952054458437395,1672821.956620107
0.7,40.0,2000.0,0.00023936072611249856,2230429.275493477
0.7,40.0,2500.0,0.0002992009076406234,2788036.5943668433
0.7,40.0,3000.0,0.0003590410891687479,3345643.913240214
0.7,40.0,3500.0,0.0004188812706968731,3903251.2321135737
0.7,40.0,4000.0,0.00047872145222499713,4460858.550986954
0.7,40.0,4500.0,0.000538561633753123,5018465.869860325
0.7,40.0,5000.0,0.0005984018152812468,5576073.188733687
0.7,50.0,500.0,7.06471433849234e-05,571195.7878369223
0.7,50.0,1000.0,0.0001412942867698468,1142391.5756738447
0.7,50.0,1500.0,0.0002119414301547697,1713587.36351076
0.7,50.0,2000.0,0.0002825885735396936,2284783.1513476893
0.7,50.0,2500.0,0.00035323571692461644,2855978.9391846075
0.7,50.0,3000.0,0.0004238828603095394,3427174.72702152
0.7,50.0,3500.0,0.0004945300036944621,3998370.5148584484
0.7,50.0,4000.0,0.0005651771470793872,4569566.302695379
0.7,50.0,4500.0,0.0006358242904643105,5140762.090532291
0.7,50.0,5000.0,0.0007064714338492329,5711957.878369215
0.7,60.0,500.0,7.644309568126045e-05,555363.3423630177
0.7,60.0,1000.0,0.0001528861913625209,1110726.6847260355
0.7,60.0,1500.0,0.00022932928704378207,1666090.0270890538
0.7,60.0,2000.0,0.0003057723827250418,2221453.369452071
0.7,60.0,2500.0,0.00038221547840630284,2776816.7118150843
0.7,60.0,3000.0,0.00045865857408756413,3332180.0541781075
0.7,60.0,3500.0,0.0005351016697688233,3887543.3965411256
0.7,60.0,4000.0,0.0006115447654500836,4442906.738904142
0.7,60.0,4500.0,0.0006879878611313456,4998270.081267151
0.7,60.0,5000.0,0.0007644309568126057,5553633.423630169
0.7,70.0,500.0,7.788740329022818e-05,529750.6917460252
0.7,70.0,1000.0,0.00015577480658045636,1059501.3834920505
0.7,70.0,1500.0,0.0002336622098706829,1589252.0752380714
0.7,70.0,2000.0,0.0003115496131609127,2119002.766984101
0.7,70.0,2500.0,0.0003894370164511399,2648753.4587301183
0.7,70.0,3000.0,0.0004673244197413658,3178504.1504761428
0.7,70.0,3500.0,0.0005452118230315968,3708254.842222169
0.7,70.0,4000.0,0.0006230992263218254,4238005.533968202
0.7,70.0,4500.0,0.0007009866296120536,4767756.22571421
0.7,70.0,5000.0,0.0007788740329022798,5297506.917460237
0.7,80.0,500.0,7.713607716606947e-05,561549.1189559991
0.7,80.0,1000.0,0.00015427215433213895,1123098.2379119983
0.7,80.0,1500.0,0.00023140823149820768,1684647.3568679963
0.7,80.0,2000.0,0.0003085443086642779,2246196.4758239966
0.7,80.0,2500.0,0.0003856803858303476,2807745.594779987
0.7,80.0,3000.0,0.00046281646299641536,3369294.7137359926
0.7,80.0,3500.0,0.0005399525401624854,3930843.832691994
0.7,80.0,4000.0,0.0006170886173285558,4492392.951647993
0.7,80.0,4500.0,0.0006942246944946225,5053942.070603981
0.7,80.0,5000.0,0.0007713607716606952,5615491.189559974
0.7,90.0,500.0,7.647950608600031e-05,563957.542881651
0.7,90.0,1000.0,0.00015295901217200061,1127915.085763302
0.7,90.0,1500.0,0.00022943851825800058,1691872.6286449532
0.7,90.0,2000.0,0.00030591802434400123,2255830.171526604
0.7,90.0,2500.0,0.00038239753043000236,2819787.714408262
0.7,90.0,3000.0,0.00045887703651600116,3383745.2572899065
0.7,90.0,3500.0,0.0005353565426020021,3947702.800171565
0.7,90.0,4000.0,0.0006118360486880025,4511660.343053208
0.7,90.0,4500.0,0.000688315554774001,5075617.885934868
0.7,90.0,5000.0,0.0007647950608600047,5639575.428816524
